DonorId,Potential Duplicates
32181.0,[47098.0]
47098.0,[32181.0]
49896.0,[10298.0]
10298.0,[49896.0]
54565.0,"[20518.0, 19990.0, 20503.0]"
7629.0,"[22923.0, 2805.0]"
2805.0,"[22923.0, 7629.0]"
22923.0,"[2805.0, 7629.0]"
14878.0,[54557.0]
120.0,"[44617.0, 10070.0]"
44617.0,"[120.0, 24124.0]"
10070.0,"[120.0, 24124.0]"
27634.0,"[2096.0, 19726.0]"
19726.0,"[27634.0, 8938.0]"
2096.0,"[27634.0, 8938.0]"
21634.0,[21633.0]
21633.0,[21634.0]
54579.0,[49996.0]
49996.0,[54579.0]
47202.0,[30921.0]
30921.0,[47202.0]
48764.0,[52450.0]
52450.0,"[28552.0, 48764.0]"
28552.0,[52450.0]
31750.0,[32434.0]
32434.0,[31750.0]
49881.0,[23415.0]
23415.0,[49881.0]
18197.0,[25240.0]
25240.0,[18197.0]
49862.0,"[44577.0, 21795.0, 36334.0, 1936.0, 16049.0, 34324.0, 36439.0]"
48721.0,[45927.0]
45927.0,[48721.0]
49878.0,[49858.0]
5948.0,[28415.0]
28415.0,[5948.0]
54027.0,[36650.0]
36650.0,[54027.0]
48882.0,[25816.0]
25816.0,[48882.0]
49852.0,[29740.0]
29740.0,"[47857.0, 49852.0, 44925.0]"
21644.0,[25318.0]
25318.0,[21644.0]
49814.0,[21235.0]
21235.0,[49814.0]
17606.0,"[23896.0, 48876.0]"
6071.0,"[10592.0, 7969.0, 12094.0]"
12094.0,[6071.0]
10592.0,[6071.0]
7969.0,"[1240.0, 7970.0, 6071.0]"
48765.0,[8775.0]
8775.0,[48765.0]
37910.0,"[26427.0, 21691.0, 3755.0]"
21691.0,"[26427.0, 3755.0, 37910.0]"
26427.0,"[3755.0, 21691.0, 37910.0]"
3755.0,"[26427.0, 21691.0, 37910.0]"
46776.0,[72242.0]
22212.0,"[24720.0, 12394.0, 11663.0]"
12394.0,"[24720.0, 1195.0, 22212.0, 11663.0]"
11663.0,"[24720.0, 12394.0, 22212.0]"
24720.0,"[12394.0, 22212.0, 11663.0]"
21374.0,"[31160.0, 21170.0, 2020.0]"
31160.0,[21374.0]
21170.0,"[134.0, 21374.0]"
2020.0,[21374.0]
48840.0,[43824.0]
43824.0,[48840.0]
6388.0,"[2985.0, 9845.0, 2389.0]"
17564.0,[24927.0]
24927.0,[17564.0]
49894.0,[25145.0]
25145.0,[49894.0]
54578.0,[12015.0]
12015.0,[54578.0]
47704.0,[30967.0]
38760.0,[18387.0]
18387.0,"[38760.0, 11990.0]"
27489.0,[10042.0]
10042.0,[27489.0]
48789.0,[10418.0]
10418.0,[48789.0]
18081.0,"[14827.0, 7068.0]"
14827.0,[18081.0]
7068.0,[18081.0]
36401.0,"[44616.0, 18082.0, 25323.0, 20812.0]"
18082.0,"[44616.0, 36401.0, 25323.0, 20812.0]"
20812.0,"[44616.0, 36401.0, 18082.0]"
44616.0,"[36401.0, 18082.0, 20812.0]"
25323.0,"[36401.0, 18082.0]"
12671.0,[13153.0]
13153.0,[12671.0]
19855.0,[1509.0]
1509.0,[19855.0]
50001.0,[24460.0]
24460.0,"[50001.0, 9599.0]"
43654.0,[23359.0]
23359.0,[43654.0]
34562.0,[49980.0]
49875.0,[20793.0]
20793.0,"[23306.0, 49875.0, 13629.0]"
24723.0,"[7993.0, 20407.0]"
48724.0,[30953.0]
30953.0,[48724.0]
12335.0,[47980.0]
31107.0,[669.0]
669.0,[31107.0]
48788.0,"[34569.0, 21674.0]"
34569.0,"[21674.0, 48788.0]"
21674.0,"[34569.0, 48788.0]"
2224.0,"[808.0, 47959.0]"
23519.0,[1083.0]
1083.0,[23519.0]
5838.0,[36639.0]
827.0,[48733.0]
48207.0,[23950.0]
23950.0,[48207.0]
47840.0,[45297.0]
45297.0,[47840.0]
13384.0,[47928.0]
48243.0,[23483.0]
23483.0,[48243.0]
28548.0,[47188.0]
47188.0,[28548.0]
34333.0,[21643.0]
50004.0,[6670.0]
48233.0,[4516.0]
4516.0,[48233.0]
17754.0,"[43930.0, 18556.0]"
18556.0,"[17754.0, 43930.0]"
43930.0,"[17754.0, 18556.0]"
48202.0,[11157.0]
11157.0,[48202.0]
48416.0,[44658.0]
44658.0,[48416.0]
48741.0,[9211.0]
9211.0,"[19240.0, 48741.0]"
32005.0,[1843.0]
1843.0,[32005.0]
2277.0,[48201.0]
47815.0,[48201.0]
47886.0,[47885.0]
47885.0,[47886.0]
45474.0,[23220.0]
23220.0,[45474.0]
12899.0,"[9129.0, 5895.0]"
9129.0,"[12899.0, 5895.0]"
5895.0,"[9129.0, 12899.0]"
30092.0,"[10144.0, 47498.0, 2438.0]"
2438.0,"[10144.0, 47498.0, 30092.0, 8290.0]"
10144.0,"[47498.0, 30092.0, 2438.0]"
48395.0,[16934.0]
16934.0,[48395.0]
12154.0,"[5422.0, 9231.0]"
5422.0,[12154.0]
29953.0,"[27770.0, 30478.0, 15847.0]"
27770.0,[29953.0]
30478.0,[29953.0]
15847.0,[29953.0]
47884.0,"[32201.0, 72355.0, 74623.0, 32611.0]"
19030.0,[27006.0]
27006.0,[19030.0]
43923.0,"[4352.0, 561.0, 34410.0, 2829.0]"
19102.0,"[48256.0, 22698.0, 37420.0, 16825.0, 10686.0]"
45998.0,"[13314.0, 3103.0]"
13314.0,"[26750.0, 11013.0, 45998.0, 3103.0]"
3103.0,"[13314.0, 45998.0]"
22080.0,[18905.0]
18905.0,[22080.0]
47817.0,[22299.0]
22299.0,[47817.0]
47796.0,[17927.0]
17927.0,[47796.0]
35387.0,[22789.0]
27689.0,"[27984.0, 29610.0, 28587.0, 1427.0]"
47794.0,[12156.0]
12156.0,"[16831.0, 47794.0, 19071.0]"
7180.0,[11576.0]
11576.0,[7180.0]
35402.0,"[24826.0, 10612.0]"
24826.0,"[35402.0, 10612.0]"
10612.0,"[35402.0, 24826.0, 7492.0]"
42977.0,"[18903.0, 2655.0, 22167.0]"
22167.0,[42977.0]
18903.0,[42977.0]
2655.0,[42977.0]
24025.0,[38101.0]
38101.0,[24025.0]
47504.0,"[18544.0, 15984.0, 11078.0]"
18544.0,"[47504.0, 15984.0, 11078.0]"
11078.0,"[47504.0, 18544.0, 15984.0]"
15984.0,"[47504.0, 18544.0, 11078.0]"
4143.0,[10983.0]
10983.0,[4143.0]
20389.0,"[36608.0, 20390.0]"
34200.0,"[23872.0, 2940.0, 6020.0]"
6020.0,"[34200.0, 23872.0, 2940.0]"
23872.0,"[34200.0, 6020.0, 2940.0]"
2940.0,"[34200.0, 23872.0, 6020.0]"
21945.0,[15376.0]
15376.0,[21945.0]
47480.0,"[12773.0, 1750.0]"
12773.0,[47480.0]
6581.0,"[22760.0, 69784.0, 47495.0]"
26804.0,"[14888.0, 18507.0, 13332.0, 23951.0]"
18507.0,"[14888.0, 26804.0, 13332.0, 23951.0]"
13332.0,"[14888.0, 18507.0, 26804.0, 23951.0]"
23951.0,"[14888.0, 18507.0, 26804.0, 13332.0]"
14888.0,"[18507.0, 26804.0, 13332.0, 23951.0]"
47061.0,[46892.0]
46892.0,[47061.0]
713.0,[48875.0]
6553.0,"[3913.0, 21459.0]"
3913.0,"[6553.0, 21459.0]"
21459.0,"[3913.0, 6553.0]"
47453.0,[44925.0]
44925.0,"[29740.0, 47453.0]"
47516.0,[743.0]
743.0,[47516.0]
1757.0,[18213.0]
18213.0,"[1757.0, 15886.0]"
47175.0,"[21451.0, 9180.0]"
21451.0,[47175.0]
9180.0,[47175.0]
47835.0,[10573.0]
10573.0,[47835.0]
47513.0,[47159.0]
47159.0,[47513.0]
685.0,"[2733.0, 689.0, 17494.0, 10968.0, 2174.0, 4351.0]"
689.0,"[2733.0, 685.0, 23024.0, 10968.0, 2174.0]"
2174.0,"[3654.0, 685.0, 2733.0, 689.0, 2740.0]"
2733.0,"[3654.0, 685.0, 689.0, 2740.0, 2174.0]"
34490.0,[24717.0]
24717.0,[34490.0]
18277.0,"[26394.0, 16142.0]"
16142.0,"[29657.0, 1068.0, 18277.0]"
26394.0,"[29657.0, 18277.0]"
47812.0,[21272.0]
21272.0,[47812.0]
47472.0,[30404.0]
30404.0,"[47472.0, 29146.0]"
47707.0,"[9841.0, 23044.0]"
23044.0,[47707.0]
9841.0,[47707.0]
47182.0,[26278.0]
26278.0,[47182.0]
47489.0,[47866.0]
47866.0,[47489.0]
1026.0,[111.0]
47497.0,[25492.0]
25492.0,[47497.0]
47456.0,[16069.0]
16069.0,[47456.0]
47857.0,[29740.0]
31059.0,"[28244.0, 36718.0]"
28244.0,[31059.0]
24586.0,[46028.0]
46028.0,[24586.0]
14972.0,[17952.0]
17952.0,[14972.0]
13506.0,[17902.0]
17902.0,"[13506.0, 20482.0]"
18811.0,"[4346.0, 47003.0]"
44855.0,[9196.0]
37405.0,[5073.0]
5073.0,"[24873.0, 29043.0, 37405.0]"
37451.0,"[3688.0, 13543.0]"
13543.0,"[3688.0, 37451.0]"
3688.0,"[37451.0, 13543.0]"
46963.0,"[3909.0, 2790.0, 6143.0]"
6143.0,"[46963.0, 3909.0, 2790.0]"
3909.0,"[7621.0, 2790.0, 46963.0, 4404.0, 6143.0]"
2790.0,"[3909.0, 7621.0, 46963.0, 4404.0, 6143.0]"
46967.0,[4822.0]
4822.0,[46967.0]
46997.0,[2342.0]
2342.0,[46997.0]
26324.0,[21645.0]
21645.0,[26324.0]
47091.0,[2506.0]
54710.0,[4916.0]
4916.0,[54710.0]
5646.0,"[23885.0, 27478.0, 28063.0]"
27948.0,"[28063.0, 13252.0, 23885.0, 25463.0]"
19569.0,[8110.0]
8110.0,"[19569.0, 24087.0]"
2169.0,[12677.0]
12677.0,"[26472.0, 2169.0, 14682.0, 13163.0]"
7649.0,"[3994.0, 26779.0, 19420.0]"
26779.0,"[7649.0, 3994.0, 19420.0]"
3994.0,"[7649.0, 26779.0]"
5361.0,"[9280.0, 17248.0, 10721.0, 14916.0, 48744.0, 19273.0, 4990.0, 13631.0]"
47065.0,[8962.0]
8962.0,[47065.0]
45125.0,[13187.0]
13187.0,"[12906.0, 45125.0]"
21714.0,[20062.0]
20062.0,[21714.0]
43668.0,[20647.0]
20647.0,[43668.0]
47849.0,[47853.0]
47853.0,[47849.0]
46942.0,[24468.0]
24468.0,[46942.0]
46828.0,[24785.0]
24785.0,[46828.0]
31639.0,[28229.0]
10662.0,"[14569.0, 21186.0, 19222.0, 20439.0]"
20439.0,"[21186.0, 10662.0, 19222.0]"
19222.0,"[10662.0, 20439.0]"
14569.0,"[21186.0, 19266.0, 10662.0, 35372.0, 9299.0]"
46328.0,"[9280.0, 9305.0, 9302.0, 21199.0]"
9280.0,"[10691.0, 5361.0, 6614.0, 46328.0, 12089.0, 4603.0]"
46731.0,[6758.0]
46806.0,[45965.0]
45965.0,[46806.0]
46040.0,"[206.0, 5591.0]"
5591.0,"[46040.0, 3317.0]"
206.0,"[46040.0, 3317.0]"
46733.0,"[14953.0, 7022.0]"
7022.0,"[14953.0, 9946.0, 12187.0, 46733.0]"
14953.0,"[46733.0, 7022.0]"
32108.0,[32131.0]
32131.0,[32108.0]
46790.0,[46308.0]
45711.0,[21791.0]
21791.0,"[6378.0, 45711.0]"
38038.0,[46019.0]
90.0,[29728.0]
29728.0,[90.0]
21823.0,[6053.0]
6053.0,[21823.0]
20786.0,[30851.0]
996.0,[9036.0]
9036.0,[996.0]
21183.0,[46303.0]
35385.0,[22309.0]
22309.0,[35385.0]
26840.0,"[87148.0, 46787.0, 34564.0, 12784.0]"
14693.0,"[947.0, 2943.0]"
2943.0,"[947.0, 14693.0]"
947.0,"[14693.0, 2943.0]"
45980.0,[15344.0]
15344.0,[45980.0]
44857.0,[12889.0]
12889.0,"[44857.0, 11022.0, 36407.0]"
34308.0,"[17289.0, 4540.0, 20070.0]"
20070.0,"[17289.0, 4540.0, 34308.0]"
17289.0,"[4540.0, 34308.0, 20070.0]"
4540.0,"[17289.0, 34308.0, 20070.0]"
19736.0,[883.0]
883.0,[19736.0]
21587.0,[23938.0]
23938.0,[21587.0]
18852.0,[44849.0]
45525.0,[38196.0]
38196.0,[45525.0]
37526.0,"[4008.0, 13002.0, 6910.0, 3623.0]"
13002.0,"[4008.0, 6910.0, 37526.0, 3623.0]"
6910.0,"[13002.0, 37526.0, 3623.0]"
4008.0,"[13002.0, 37526.0, 3623.0]"
3623.0,"[4008.0, 13002.0, 6910.0, 37526.0]"
20035.0,[14778.0]
14778.0,[20035.0]
45582.0,[34660.0]
34660.0,[45582.0]
45702.0,[12870.0]
12870.0,[45702.0]
37963.0,[25291.0]
25291.0,[37963.0]
45589.0,[32542.0]
32542.0,[45589.0]
19155.0,"[11676.0, 16749.0, 7999.0]"
11676.0,"[19155.0, 16749.0]"
16749.0,"[19155.0, 11676.0]"
7999.0,[19155.0]
43721.0,"[23043.0, 36718.0]"
45700.0,"[23592.0, 10436.0, 18525.0]"
18525.0,"[23592.0, 4545.0, 10436.0, 45700.0]"
10436.0,"[23592.0, 45700.0, 18525.0]"
23592.0,"[10436.0, 45700.0, 18525.0]"
18257.0,[23269.0]
23269.0,[18257.0]
23896.0,"[45698.0, 17606.0]"
45283.0,"[22512.0, 27067.0]"
12121.0,[18799.0]
18799.0,[12121.0]
11586.0,[42992.0]
15809.0,[18800.0]
18800.0,[15809.0]
4133.0,"[28825.0, 19795.0]"
19795.0,[4133.0]
28825.0,[4133.0]
18827.0,"[13577.0, 27093.0]"
43203.0,[14954.0]
14954.0,"[43203.0, 28331.0]"
31568.0,"[33.0, 18.0, 2679.0]"
34485.0,"[18804.0, 8037.0]"
18804.0,[34485.0]
11633.0,[19206.0]
19206.0,[11633.0]
45941.0,"[1760.0, 14901.0]"
14901.0,[45941.0]
35365.0,[30151.0]
30151.0,[35365.0]
42990.0,[22151.0]
22151.0,[42990.0]
18826.0,"[5011.0, 22148.0]"
5011.0,[18826.0]
22148.0,[18826.0]
43708.0,[25442.0]
25442.0,[43708.0]
45046.0,[34429.0]
34429.0,[45046.0]
36453.0,[19916.0]
19916.0,[36453.0]
44576.0,"[30016.0, 31457.0, 17373.0]"
31457.0,"[44576.0, 30016.0, 17373.0]"
17373.0,"[44576.0, 31457.0, 30016.0, 30065.0]"
30016.0,"[44576.0, 31457.0, 30065.0, 17373.0]"
2285.0,"[45339.0, 38956.0]"
38784.0,[43826.0]
43826.0,[38784.0]
11045.0,[45489.0]
2671.0,"[24700.0, 4225.0, 19236.0, 16685.0]"
19236.0,"[50155.0, 24700.0, 16685.0, 2671.0]"
4225.0,"[11665.0, 50155.0, 5452.0, 2671.0]"
45523.0,[25217.0]
43919.0,[23032.0]
23032.0,[43919.0]
9014.0,"[23386.0, 27954.0, 7069.0, 18207.0]"
23386.0,"[27954.0, 7069.0, 9014.0, 18207.0]"
43655.0,"[10449.0, 1015.0]"
1015.0,"[10449.0, 43655.0]"
10449.0,"[1015.0, 43655.0]"
45520.0,"[23953.0, 21797.0]"
21797.0,"[45520.0, 23636.0]"
23953.0,"[45520.0, 23636.0]"
21820.0,[23549.0]
23549.0,[21820.0]
31927.0,[32543.0]
32543.0,[31927.0]
15529.0,[45341.0]
13976.0,[45341.0]
45111.0,[32379.0]
32379.0,[45111.0]
45511.0,"[18553.0, 19634.0, 47059.0]"
18553.0,[45511.0]
31392.0,[11765.0]
11765.0,"[31392.0, 20957.0]"
19963.0,[26418.0]
26418.0,[19963.0]
45097.0,[31747.0]
31747.0,[45097.0]
20957.0,[11765.0]
37943.0,"[25208.0, 26807.0]"
26807.0,"[25208.0, 37943.0]"
25208.0,"[26807.0, 37943.0]"
20672.0,[23243.0]
23243.0,[20672.0]
31913.0,[31752.0]
31752.0,[31913.0]
45480.0,"[23730.0, 14845.0]"
14845.0,"[45480.0, 23730.0]"
23730.0,"[45480.0, 14845.0]"
45120.0,"[5920.0, 17562.0, 22420.0]"
17562.0,"[45120.0, 5920.0, 22420.0, 4550.0]"
22420.0,"[45120.0, 5920.0, 17562.0, 4550.0]"
5920.0,"[45120.0, 17562.0, 22420.0, 4550.0]"
43045.0,[5601.0]
5601.0,[43045.0]
44868.0,[22484.0]
22484.0,[44868.0]
44920.0,[26315.0]
26315.0,[44920.0]
7023.0,[9947.0]
9947.0,[7023.0]
26472.0,"[14682.0, 13163.0, 12677.0]"
13163.0,"[26472.0, 14682.0, 12677.0]"
14682.0,"[26472.0, 13163.0, 12677.0]"
44679.0,[44664.0]
44664.0,[44679.0]
2135.0,[13294.0]
13294.0,[2135.0]
22009.0,[12992.0]
12992.0,[22009.0]
34488.0,[13534.0]
13534.0,"[34488.0, 18000.0]"
44670.0,[32023.0]
32023.0,[44670.0]
15565.0,"[26480.0, 18659.0, 29949.0]"
29949.0,"[26480.0, 18659.0, 15565.0]"
18659.0,"[26480.0, 29949.0, 15565.0]"
26480.0,"[29949.0, 18659.0, 15565.0]"
25132.0,"[18073.0, 14852.0]"
18073.0,"[25132.0, 14852.0]"
14852.0,"[18073.0, 25132.0]"
44928.0,[26452.0]
26452.0,[44928.0]
15985.0,[23772.0]
23772.0,[15985.0]
975.0,[2964.0]
2964.0,[975.0]
44897.0,[10090.0]
10090.0,"[17456.0, 44897.0]"
35366.0,[14917.0]
32803.0,"[32806.0, 32844.0, 32813.0, 32846.0, 32831.0]"
32831.0,"[32803.0, 32806.0, 32844.0, 32813.0, 32846.0]"
32806.0,"[32803.0, 32844.0, 32813.0, 32846.0, 32831.0]"
16061.0,[26425.0]
26425.0,[16061.0]
31630.0,[8290.0]
12678.0,"[1589.0, 2731.0, 2173.0, 36718.0]"
24593.0,"[3904.0, 1589.0, 36718.0]"
44704.0,"[33513.0, 6674.0, 5031.0, 2695.0]"
6674.0,"[44704.0, 5031.0, 2695.0]"
33513.0,[44704.0]
5031.0,"[44704.0, 6674.0, 2695.0]"
29146.0,[30404.0]
16237.0,[44614.0]
43774.0,[43674.0]
43674.0,"[43774.0, 10383.0]"
44586.0,[25203.0]
25203.0,[44586.0]
34649.0,[2229.0]
2229.0,"[34649.0, 4203.0]"
43809.0,[31980.0]
31980.0,[43809.0]
13346.0,[44056.0]
24124.0,"[44617.0, 10070.0]"
43913.0,"[20264.0, 13755.0, 24591.0]"
43838.0,[7018.0]
7018.0,"[11002.0, 43838.0]"
26852.0,[23247.0]
23247.0,[26852.0]
32507.0,[32080.0]
43840.0,[16931.0]
16931.0,[43840.0]
4775.0,[6880.0]
6880.0,[4775.0]
43811.0,"[31837.0, 31885.0]"
31837.0,"[43811.0, 31885.0]"
44609.0,"[25220.0, 19900.0]"
19900.0,[44609.0]
25220.0,[44609.0]
36369.0,[14352.0]
14352.0,[36369.0]
34276.0,"[24069.0, 16917.0]"
16917.0,"[34276.0, 24069.0]"
24069.0,"[34276.0, 16917.0]"
43784.0,[43779.0]
43779.0,[43784.0]
14527.0,[14955.0]
14955.0,[14527.0]
43669.0,[189.0]
4254.0,"[1184.0, 14917.0, 3690.0, 2767.0, 34524.0, 4382.0]"
34524.0,"[1184.0, 45938.0, 6620.0, 4254.0]"
1184.0,"[6620.0, 34524.0, 4254.0]"
21773.0,[23311.0]
23311.0,[21773.0]
11418.0,"[6369.0, 26027.0, 21907.0, 9589.0]"
9589.0,[11418.0]
26027.0,[11418.0]
6369.0,"[5592.0, 11418.0]"
43744.0,[43748.0]
32107.0,"[38104.0, 32582.0, 32215.0]"
43201.0,[4228.0]
4228.0,[43201.0]
30402.0,"[23499.0, 28308.0]"
23499.0,[30402.0]
28308.0,[30402.0]
43660.0,"[10352.0, 38066.0]"
38066.0,"[10352.0, 43660.0]"
10352.0,"[38066.0, 43660.0]"
10383.0,"[43674.0, 15283.0]"
43098.0,[8901.0]
8901.0,[43098.0]
896.0,[5267.0]
5267.0,[896.0]
23997.0,[17382.0]
33464.0,[43091.0]
43101.0,[4124.0]
4124.0,[43101.0]
37.0,[6060.0]
6060.0,[37.0]
19922.0,[18132.0]
18132.0,[19922.0]
43083.0,[2249.0]
43661.0,[21626.0]
21626.0,[43661.0]
18405.0,[17441.0]
17441.0,"[18405.0, 6511.0]"
31041.0,[31079.0]
31079.0,[31041.0]
11752.0,[8495.0]
8495.0,[11752.0]
26750.0,"[43649.0, 13314.0]"
43646.0,[17445.0]
17445.0,[43646.0]
23510.0,"[23728.0, 18055.0]"
43684.0,"[2371.0, 2396.0, 20031.0]"
20031.0,"[25296.0, 2371.0, 43684.0]"
5604.0,[8801.0]
8801.0,[5604.0]
25577.0,"[10009.0, 43725.0, 20959.0]"
13300.0,"[10009.0, 43725.0]"
34211.0,[23802.0]
19729.0,[23949.0]
23949.0,[19729.0]
17314.0,[14433.0]
14433.0,[17314.0]
29668.0,[12027.0]
12027.0,[29668.0]
43662.0,"[19912.0, 24018.0]"
24018.0,"[19912.0, 43662.0]"
19912.0,"[24018.0, 43662.0]"
43053.0,"[32322.0, 32308.0]"
32322.0,"[32308.0, 43053.0]"
32308.0,"[32322.0, 43053.0]"
20846.0,[25183.0]
25183.0,[20846.0]
30413.0,[14835.0]
14835.0,[30413.0]
19062.0,[22137.0]
69.0,[43.0]
43.0,[69.0]
42993.0,[13609.0]
13609.0,"[42993.0, 11594.0]"
42996.0,[22560.0]
22560.0,[42996.0]
21331.0,[26638.0]
26638.0,[21331.0]
14500.0,"[9249.0, 48710.0, 48744.0, 14989.0, 12091.0]"
2759.0,"[649.0, 15844.0]"
649.0,"[15844.0, 2759.0]"
13646.0,[11588.0]
11588.0,[13646.0]
11690.0,"[5435.0, 9239.0]"
9239.0,[11690.0]
5435.0,[11690.0]
13623.0,"[4264.0, 14554.0, 4990.0, 13631.0]"
26251.0,[22266.0]
22266.0,[26251.0]
28573.0,[1287.0]
12167.0,[12358.0]
12358.0,"[17894.0, 12167.0]"
10686.0,"[16825.0, 22698.0, 19102.0]"
42973.0,[27020.0]
27020.0,[42973.0]
13614.0,"[4600.0, 12091.0, 10619.0, 30741.0]"
10.0,[670.0]
10678.0,[670.0]
34689.0,"[22315.0, 5942.0, 17519.0]"
17519.0,"[34689.0, 22315.0, 821.0, 5942.0]"
22315.0,"[34689.0, 5942.0, 17519.0]"
5942.0,"[34689.0, 22315.0, 821.0, 17519.0]"
6357.0,[13150.0]
13150.0,[6357.0]
26775.0,[11249.0]
11249.0,[26775.0]
5562.0,"[890.0, 3269.0]"
890.0,"[5562.0, 3269.0]"
3269.0,"[5562.0, 890.0]"
38754.0,[25130.0]
25130.0,[38754.0]
34282.0,[26855.0]
26855.0,[34282.0]
30761.0,"[31739.0, 26275.0]"
31739.0,[30761.0]
26275.0,[30761.0]
7029.0,[8929.0]
8929.0,[7029.0]
38962.0,[19568.0]
24686.0,[24602.0]
24602.0,[24686.0]
16018.0,"[1761.0, 14618.0]"
14618.0,[16018.0]
38777.0,[16269.0]
16269.0,[38777.0]
18074.0,[30254.0]
30254.0,[18074.0]
18540.0,[23521.0]
23521.0,[18540.0]
38736.0,"[21842.0, 26428.0]"
21842.0,"[38736.0, 18446.0]"
26428.0,"[38736.0, 18446.0]"
38748.0,"[7056.0, 13325.0]"
7056.0,"[38748.0, 13325.0]"
13325.0,"[7056.0, 38748.0]"
28943.0,"[17401.0, 27877.0, 27878.0]"
17401.0,"[27877.0, 27878.0, 28943.0]"
27878.0,"[17401.0, 27877.0, 28943.0]"
27877.0,"[17401.0, 27878.0, 28943.0]"
26748.0,[18072.0]
18072.0,[26748.0]
38120.0,"[3010.0, 27607.0]"
27607.0,"[38120.0, 1653.0]"
3010.0,"[38120.0, 18341.0]"
30831.0,[17379.0]
17379.0,[30831.0]
9900.0,"[12842.0, 23693.0]"
31620.0,"[17304.0, 2441.0, 9077.0]"
17304.0,"[2441.0, 31620.0, 9077.0, 16047.0]"
2441.0,"[17304.0, 31620.0, 9077.0]"
9077.0,"[17304.0, 2441.0, 31620.0, 16047.0]"
3901.0,"[11464.0, 3624.0, 6206.0, 727.0]"
727.0,"[11464.0, 3901.0, 6206.0]"
6206.0,"[11464.0, 3624.0, 3901.0, 727.0]"
36380.0,"[20108.0, 26430.0]"
20108.0,"[36380.0, 26430.0]"
26430.0,"[20108.0, 36380.0]"
21717.0,[13406.0]
13406.0,[21717.0]
38791.0,[27214.0]
27214.0,"[27215.0, 38791.0]"
38750.0,[10315.0]
10315.0,[38750.0]
38109.0,[4153.0]
4153.0,[38109.0]
2047.0,"[29874.0, 16151.0]"
16151.0,[2047.0]
29874.0,[2047.0]
38141.0,[16028.0]
16028.0,"[21148.0, 38141.0]"
12353.0,"[11681.0, 9238.0]"
9238.0,"[12353.0, 10671.0]"
11681.0,[12353.0]
1638.0,"[12210.0, 12756.0, 30053.0]"
12210.0,"[12756.0, 30053.0, 1638.0]"
12756.0,"[12210.0, 30053.0, 1638.0]"
30053.0,"[12210.0, 12756.0, 1638.0]"
37410.0,"[26613.0, 17877.0]"
17877.0,[37410.0]
26613.0,[37410.0]
30693.0,[31226.0]
31226.0,[30693.0]
13539.0,"[16811.0, 11685.0, 14935.0]"
11685.0,"[13539.0, 14935.0]"
14935.0,"[13539.0, 11685.0, 16811.0, 17903.0]"
16811.0,"[13539.0, 14935.0, 17903.0]"
14939.0,"[12164.0, 18022.0]"
12164.0,"[14939.0, 16748.0]"
18022.0,"[14939.0, 16748.0]"
37966.0,[17460.0]
17460.0,"[23347.0, 37966.0]"
37937.0,[11947.0]
11947.0,"[14456.0, 37937.0, 18346.0]"
27899.0,[27940.0]
37944.0,"[17426.0, 23381.0, 25222.0]"
25222.0,"[37944.0, 17426.0, 23381.0]"
23381.0,"[37944.0, 17426.0, 25222.0]"
34420.0,"[15516.0, 25814.0]"
15516.0,"[80.0, 34420.0]"
25814.0,"[80.0, 34420.0]"
37464.0,"[2001.0, 30507.0, 29557.0, 29974.0]"
29974.0,"[37464.0, 2001.0]"
2001.0,"[37464.0, 30507.0, 29974.0]"
30507.0,"[37464.0, 2001.0]"
29557.0,[37464.0]
3806.0,[26325.0]
5990.0,"[768.0, 707.0]"
768.0,[5990.0]
707.0,[5990.0]
37950.0,[23782.0]
23782.0,[37950.0]
37450.0,"[16738.0, 22066.0, 10694.0]"
16738.0,"[37450.0, 22066.0, 10694.0, 19258.0]"
10694.0,"[37450.0, 22066.0, 16738.0, 19258.0]"
22066.0,"[37450.0, 19258.0, 10694.0, 16738.0]"
18278.0,"[21754.0, 38013.0]"
26395.0,"[21754.0, 38013.0]"
37984.0,"[23960.0, 13369.0]"
13369.0,[37984.0]
23960.0,[37984.0]
8983.0,"[14382.0, 1622.0, 26717.0, 4902.0]"
1758.0,[26717.0]
37982.0,[19961.0]
19961.0,"[37982.0, 6503.0]"
36693.0,[5621.0]
5621.0,[36693.0]
26328.0,[2354.0]
2354.0,[26328.0]
23142.0,[26479.0]
26479.0,[23142.0]
26989.0,[6734.0]
6734.0,[26989.0]
14518.0,"[12408.0, 10596.0, 37999.0]"
27164.0,[27162.0]
27162.0,[27164.0]
1024.0,"[10476.0, 29999.0]"
10476.0,"[1024.0, 11170.0]"
29999.0,"[1024.0, 11170.0]"
37986.0,"[77969.0, 8181.0]"
8181.0,"[37986.0, 10979.0, 10481.0, 77969.0, 5535.0]"
37955.0,"[2133.0, 34253.0, 14390.0, 2380.0]"
34253.0,"[37955.0, 2380.0, 2133.0]"
2133.0,"[37955.0, 2380.0, 34253.0, 14390.0]"
2380.0,"[37955.0, 2133.0, 34253.0, 14390.0]"
14390.0,"[37955.0, 2380.0, 2133.0]"
37528.0,[21064.0]
21064.0,[37528.0]
34696.0,[27508.0]
27508.0,"[34696.0, 4435.0]"
45537.0,[15723.0]
15723.0,"[45537.0, 15428.0]"
35388.0,[22493.0]
22493.0,[35388.0]
16186.0,"[23440.0, 20076.0]"
20076.0,"[23440.0, 16186.0]"
23440.0,"[16186.0, 20076.0]"
29897.0,"[29515.0, 31100.0]"
31100.0,[29897.0]
